X,CH1,Start,Increment,
Sequence,Volt,-1.198000e+01,2.000000e-02
0,2.40e-01,
1,4.72e-01,
2,4.72e-01,
3,2.40e-01,
4,2.24e-01,
5,4.88e-01,
6,2.32e-01,
7,4.72e-01,
8,4.72e-01,
9,2.24e-01,
10,2.40e-01,
11,4.72e-01,
12,2.32e-01,
13,4.80e-01,
14,2.32e-01,
15,4.72e-01,
16,2.32e-01,
17,4.80e-01,
18,2.48e-01,
19,4.80e-01,
20,2.32e-01,
21,4.80e-01,
22,4.72e-01,
23,2.40e-01,
24,2.24e-01,
25,4.72e-01,
26,2.32e-01,
27,4.80e-01,
28,2.48e-01,
29,4.80e-01,
30,4.64e-01,
31,2.32e-01,
32,2.24e-01,
33,4.72e-01,
34,2.08e-01,
35,4.80e-01,
36,4.88e-01,
37,2.24e-01,
38,2.32e-01,
39,4.72e-01,
40,4.72e-01,
41,2.32e-01,
42,2.48e-01,
43,5.36e-01,
44,4.80e-01,
45,2.32e-01,
46,4.72e-01,
47,2.32e-01,
48,2.32e-01,
49,4.72e-01,
50,2.00e-01,
51,4.88e-01,
52,2.40e-01,
53,4.80e-01,
54,4.72e-01,
55,2.32e-01,
56,1.92e-01,
57,4.72e-01,
58,2.32e-01,
59,4.72e-01,
60,1.92e-01,
61,4.72e-01,
62,2.32e-01,
63,4.72e-01,
64,2.24e-01,
65,4.72e-01,
66,4.72e-01,
67,2.32e-01,
68,2.40e-01,
69,4.72e-01,
70,2.08e-01,
71,4.64e-01,
72,2.40e-01,
73,4.72e-01,
74,2.32e-01,
75,4.72e-01,
76,2.32e-01,
77,4.72e-01,
78,2.08e-01,
79,4.80e-01,
80,4.72e-01,
81,2.32e-01,
82,4.72e-01,
83,2.32e-01,
84,2.24e-01,
85,4.72e-01,
86,4.72e-01,
87,2.24e-01,
88,4.72e-01,
89,2.32e-01,
90,4.72e-01,
91,2.32e-01,
92,4.72e-01,
93,2.00e-01,
94,4.72e-01,
95,2.32e-01,
96,2.32e-01,
97,4.72e-01,
98,4.72e-01,
99,2.32e-01,
100,4.72e-01,
101,2.00e-01,
102,2.40e-01,
103,4.72e-01,
104,1.92e-01,
105,4.72e-01,
106,2.40e-01,
107,4.72e-01,
108,2.32e-01,
109,4.80e-01,
110,4.72e-01,
111,2.40e-01,
112,2.24e-01,
113,4.64e-01,
114,4.72e-01,
115,2.32e-01,
116,4.72e-01,
117,2.32e-01,
118,5.36e-01,
119,2.32e-01,
120,2.24e-01,
121,4.72e-01,
122,2.32e-01,
123,4.72e-01,
124,2.32e-01,
125,4.80e-01,
126,4.72e-01,
127,2.40e-01,
128,2.32e-01,
129,4.80e-01,
130,2.32e-01,
131,4.80e-01,
132,2.32e-01,
133,4.72e-01,
134,4.72e-01,
135,2.32e-01,
136,4.72e-01,
137,2.00e-01,
138,2.32e-01,
139,4.72e-01,
140,4.88e-01,
141,2.40e-01,
142,4.72e-01,
143,2.24e-01,
144,2.32e-01,
145,4.72e-01,
146,4.72e-01,
147,2.32e-01,
148,2.48e-01,
149,4.72e-01,
150,4.72e-01,
151,1.92e-01,
152,4.72e-01,
153,2.48e-01,
154,4.80e-01,
155,2.32e-01,
156,4.64e-01,
157,2.40e-01,
158,4.72e-01,
159,2.32e-01,
160,2.32e-01,
161,4.88e-01,
162,2.40e-01,
163,4.64e-01,
164,2.32e-01,
165,4.72e-01,
166,2.40e-01,
167,4.80e-01,
168,2.32e-01,
169,4.72e-01,
170,4.72e-01,
171,2.32e-01,
172,4.72e-01,
173,2.32e-01,
174,2.40e-01,
175,4.72e-01,
176,2.40e-01,
177,4.80e-01,
178,5.84e-01,
179,2.48e-01,
180,4.72e-01,
181,2.40e-01,
182,2.32e-01,
183,4.72e-01,
184,4.72e-01,
185,2.32e-01,
186,2.48e-01,
187,5.76e-01,
188,5.68e-01,
189,2.72e-01,
190,2.56e-01,
191,6.88e-01,
192,6.32e-01,
193,2.88e-01,
194,2.48e-01,
195,5.68e-01,
196,7.44e-01,
197,2.88e-01,
198,2.96e-01,
199,6.80e-01,
200,6.96e-01,
201,2.72e-01,
202,6.72e-01,
203,2.72e-01,
204,2.72e-01,
205,6.88e-01,
206,2.72e-01,
207,5.92e-01,
208,5.36e-01,
209,2.64e-01,
210,2.64e-01,
211,6.88e-01,
212,2.96e-01,
213,7.20e-01,
214,7.28e-01,
215,3.60e-01,
216,7.36e-01,
217,3.60e-01,
218,7.28e-01,
219,2.72e-01,
220,2.64e-01,
221,5.76e-01,
222,5.68e-01,
223,2.80e-01,
224,6.00e-01,
225,2.80e-01,
226,5.52e-01,
227,2.32e-01,
228,2.40e-01,
229,6.08e-01,
230,2.88e-01,
231,6.16e-01,
232,2.96e-01,
233,6.16e-01,
234,2.80e-01,
235,5.84e-01,
236,2.88e-01,
237,5.44e-01,
238,5.92e-01,
239,2.72e-01,
240,5.76e-01,
241,2.88e-01,
242,5.52e-01,
243,2.88e-01,
244,2.88e-01,
245,6.00e-01,
246,5.44e-01,
247,2.88e-01,
248,2.72e-01,
249,5.44e-01,
250,2.96e-01,
251,6.08e-01,
252,5.44e-01,
253,2.56e-01,
254,5.44e-01,
255,2.88e-01,
256,2.72e-01,
257,5.52e-01,
258,5.44e-01,
259,2.96e-01,
260,2.72e-01,
261,5.52e-01,
262,5.52e-01,
263,2.96e-01,
264,2.96e-01,
265,5.60e-01,
266,2.88e-01,
267,5.44e-01,
268,6.16e-01,
269,2.88e-01,
270,5.52e-01,
271,2.72e-01,
272,5.44e-01,
273,2.88e-01,
274,2.88e-01,
275,5.52e-01,
276,5.44e-01,
277,2.96e-01,
278,5.52e-01,
279,2.96e-01,
280,5.52e-01,
281,2.72e-01,
282,5.52e-01,
283,2.72e-01,
284,5.44e-01,
285,2.96e-01,
286,5.52e-01,
287,2.96e-01,
288,2.88e-01,
289,6.24e-01,
290,2.88e-01,
291,6.16e-01,
292,2.96e-01,
293,5.52e-01,
294,2.64e-01,
295,5.44e-01,
296,6.08e-01,
297,2.96e-01,
298,5.44e-01,
299,2.88e-01,
300,2.96e-01,
301,5.76e-01,
302,2.72e-01,
303,5.44e-01,
304,5.44e-01,
305,2.96e-01,
306,2.72e-01,
307,6.24e-01,
308,5.84e-01,
309,2.96e-01,
310,3.04e-01,
311,5.76e-01,
312,5.44e-01,
313,2.88e-01,
314,5.44e-01,
315,2.72e-01,
316,5.84e-01,
317,2.96e-01,
318,2.88e-01,
319,5.44e-01,
320,2.96e-01,
321,5.92e-01,
322,5.52e-01,
323,2.96e-01,
324,2.96e-01,
325,5.52e-01,
326,3.04e-01,
327,5.68e-01,
328,2.88e-01,
329,5.44e-01,
330,3.04e-01,
331,5.60e-01,
332,2.96e-01,
333,5.52e-01,
334,5.44e-01,
335,2.88e-01,
336,5.52e-01,
337,2.96e-01,
338,2.96e-01,
339,5.44e-01,
340,5.44e-01,
341,2.88e-01,
342,2.96e-01,
343,6.24e-01,
344,2.88e-01,
345,5.52e-01,
346,5.52e-01,
347,2.96e-01,
348,5.60e-01,
349,2.80e-01,
350,2.96e-01,
351,5.44e-01,
352,5.60e-01,
353,2.88e-01,
354,5.44e-01,
355,3.04e-01,
356,2.96e-01,
357,5.44e-01,
358,5.44e-01,
359,2.96e-01,
360,5.44e-01,
361,2.96e-01,
362,2.72e-01,
363,5.44e-01,
364,3.04e-01,
365,5.44e-01,
366,5.44e-01,
367,2.96e-01,
368,5.52e-01,
369,2.88e-01,
370,5.52e-01,
371,2.96e-01,
372,5.44e-01,
373,2.80e-01,
374,2.96e-01,
375,6.32e-01,
376,7.04e-01,
377,2.96e-01,
378,2.88e-01,
379,6.16e-01,
380,3.04e-01,
381,6.48e-01,
382,3.04e-01,
383,6.16e-01,
384,6.32e-01,
385,2.88e-01,
386,5.68e-01,
387,2.88e-01,
388,5.44e-01,
389,2.88e-01,
